,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,MFCCs,views,rating
51,51.0,51.0,51.0,Dub There,"[[-4.75413687e+02 -4.75413687e+02 -4.75413687e+02 ... -4.74879498e+02
  -4.74560824e+02 -4.75004826e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.53414191e-01
   1.20263447e+00  5.76605531e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.47300607e-01
   1.19217250e+00  5.71783902e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  5.61167099e-01
   8.74569713e-01  4.25172116e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  5.22842930e-01
   8.09415843e-01  3.95033902e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.81824198e-01
   7.39780404e-01  3.62796855e-01]]",2021,5.0
52,52.0,52.0,52.0,Life Is For Living,"[[-465.84506915 -465.84506915 -465.84506915 ... -464.82270161
  -464.79714296 -464.8212324 ]
 [   0.            0.            0.         ...    1.44565142
     1.4818122     1.44778792]
 [   0.            0.            0.         ...    1.44506768
     1.48127464    1.44738027]
 ...
 [   0.            0.            0.         ...    1.42650298
     1.46416643    1.43438041]
 [   0.            0.            0.         ...    1.42247148
     1.46044809    1.43154826]
 [   0.            0.            0.         ...    1.41806812
     1.45638549    1.42845111]]",704,5.0
53,53.0,53.0,53.0,Never Deceive You,"[[-491.91364077 -490.67713138 -489.67478466 ... -491.1163098
  -491.53729429 -491.91364077]
 [   0.            1.74826176    3.16125301 ...    1.12555225
     0.53217093    0.        ]
 [   0.            1.74698244    3.14642424 ...    1.11945157
     0.53198086    0.        ]
 ...
 [   0.            1.70641       2.7273507  ...    0.94768527
     0.52593089    0.        ]
 [   0.            1.69762885    2.64901637 ...    0.91574316
     0.5246158     0.        ]
 [   0.            1.68804991    2.56825845 ...    0.88288065
     0.52317889    0.        ]]",470,5.0
54,54.0,54.0,54.0,Nah Dis You,"[[-461.49066388 -460.84078658 -460.39034985 ... -460.48964259
  -460.32899525 -460.49476392]
 [   0.            0.91899608    1.55596186 ...    1.41555129
     1.64267784    1.40816555]
 [   0.            0.91878848    1.55561037 ...    1.41523151
     1.64216886    1.40741676]
 ...
 [   0.            0.91215349    1.54437659 ...    1.40501148
     1.62595084    1.38363853]
 [   0.            0.91070422    1.54192281 ...    1.40277913
     1.62242099    1.37848415]
 [   0.            0.90911779    1.53923682 ...    1.40033553
     1.61856228    1.37285816]]",179,5.0
55,55.0,55.0,55.0,Dub Is Bad,"[[-4.98040877e+02 -4.97790621e+02 -4.97104743e+02 ... -4.98040877e+02
  -4.98040877e+02 -4.98040877e+02]
 [ 0.00000000e+00  3.53887991e-01  1.32363380e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.53808048e-01  1.32285666e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  3.51253037e-01  1.29818929e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.50694950e-01  1.29284504e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.50084049e-01  1.28701299e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",122,5.0
56,56.0,56.0,56.0,Bless You,"[[-523.24872624 -523.24872624 -523.24872624 ... -523.24872624
  -523.24872624 -523.24872624]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",34004,4.8921833
57,57.0,57.0,57.0,Juggling,"[[-484.01836375 -484.01836375 -484.01836375 ... -484.01836375
  -484.01836375 -484.01836375]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2005,5.0
58,58.0,58.0,58.0,Don't Blame The Children (Contains Embedded Track 'Reggae Beat'),"[[-495.59847473 -495.59847473 -495.59847473 ... -495.59847473
  -495.59847473 -495.59847473]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",25551,5.0
59,59.0,59.0,59.0,My Lord,"[[-490.28060402 -490.28060402 -490.28060402 ... -490.28060402
  -490.28060402 -490.28060402]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1069,4.6923075
60,60.0,60.0,60.0,Night Nurse,"[[-490.99742084 -490.99742084 -490.99742084 ... -490.99742084
  -490.99742084 -490.99742084]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",171589,4.9276562
61,61.0,61.0,61.0,Horse With No Name,"[[-492.39434013 -492.39434013 -492.39434013 ... -492.39434013
  -492.39434013 -492.39434013]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",262179,4.875
62,62.0,62.0,62.0,Ragga Muffet,"[[-518.4626635  -518.4626635  -516.98956934 ... -518.4626635
  -518.4626635  -518.4626635 ]
 [   0.            0.            2.08288493 ...    0.
     0.            0.        ]
 [   0.            0.            2.08173087 ...    0.
     0.            0.        ]
 ...
 [   0.            0.            2.04509043 ...    0.
     0.            0.        ]
 [   0.            0.            2.03714973 ...    0.
     0.            0.        ]
 [   0.            0.            2.02848325 ...    0.
     0.            0.        ]]",880,5.0
63,63.0,63.0,63.0,(Stop Your) Brutality,"[[-471.6382911 -471.6382911 -471.6382911 ... -471.6382911 -471.6382911
  -471.6382911]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",1479,5.0
64,64.0,64.0,64.0,Love Me Baby,"[[-484.41662419 -484.41662419 -484.41662419 ... -484.41662419
  -484.41662419 -484.41662419]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",356,4.1999998
65,65.0,65.0,65.0,All For Love,"[[-5.32340620e+02 -5.32191050e+02 -5.31768711e+02 ... -5.32340620e+02
  -5.32340620e+02 -5.32340620e+02]
 [ 0.00000000e+00  2.11508414e-01  8.08740335e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  2.11460634e-01  8.08557641e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  2.09933580e-01  8.02718675e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  2.09600027e-01  8.01443277e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  2.09234910e-01  8.00047184e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",68,2.7142856
66,66.0,66.0,66.0,Skylarking,"[[-470.12960487 -470.12960487 -470.12960487 ... -470.12960487
  -470.12960487 -470.12960487]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4180834,4.9405546
67,67.0,67.0,67.0,I've Been Around,"[[-497.8393796 -497.8393796 -497.8393796 ... -497.8393796 -497.8393796
  -497.8393796]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",6617,4.9578948
68,68.0,68.0,68.0,Don't Go,"[[-479.5476224 -479.5476224 -479.5476224 ... -479.5476224 -479.5476224
  -479.5476224]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",9699,4.942029
69,69.0,69.0,69.0,Better Collie,"[[-528.65400324 -528.65400324 -528.65400324 ... -528.65400324
  -528.65400324 -528.65400324]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",18500,4.8983049
70,70.0,70.0,70.0,Love Is The Light,"[[-4.81260073e+02 -4.81260073e+02 -4.81260073e+02 ... -4.00260648e+02
  -4.12782918e+02 -4.27512476e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.83053827e+01
   6.17615991e+01  5.60323069e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.65073977e+01
   1.91602676e+01  2.79230548e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.91541591e+00
   1.27400633e+00  2.14421140e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.71098876e+00
   4.53787064e+00  1.60968556e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.32066355e+00
   2.94386818e+00  2.32256158e-01]]",12936,4.8644066
71,71.0,71.0,71.0,Every Tongue Shall Tell,"[[-449.65055637 -449.65055637 -449.65055637 ... -449.65055637
  -449.65055637 -449.65055637]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",33707,4.9172416
72,72.0,72.0,72.0,Rock To Sleep,"[[-443.03628819 -443.03628819 -443.03628819 ... -441.87567769
  -443.03628819 -443.03628819]
 [   0.            0.            0.         ...    1.6408119
     0.            0.        ]
 [   0.            0.            0.         ...    1.63919494
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    1.58796044
     0.            0.        ]
 [   0.            0.            0.         ...    1.57688356
     0.            0.        ]
 [   0.            0.            0.         ...    1.56480521
     0.            0.        ]]",25159,4.9767103
73,73.0,73.0,73.0,Spying Glass,"[[-483.85081827 -483.85081827 -483.85081827 ... -483.85081827
  -483.85081827 -483.85081827]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",64803,4.9305739
74,74.0,74.0,74.0,Johnny Awful,"[[-473.60316436 -473.60316436 -473.60316436 ... -473.60316436
  -473.60316436 -473.60316436]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2616,5.0
