,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,title,MFCCs,views,rating
52,52.0,52.0,52.0,52.0,April 8th,"[[-565.69955854 -565.69955854 -565.69955854 ... -101.19938888
   -96.59075967 -117.02254302]
 [   0.            0.            0.         ...  130.19030962
   131.02666783  126.54209603]
 [   0.            0.            0.         ...    4.4466785
     4.99495331    6.59736306]
 ...
 [   0.            0.            0.         ...  -13.01319096
    -6.11836123   -3.10006071]
 [   0.            0.            0.         ...   13.63130725
    15.52791907   12.78908084]
 [   0.            0.            0.         ...    8.19683893
     7.80384557    4.46876436]]",188906,4.9410582000000005
53,53.0,53.0,53.0,53.0,Song Against Sex,"[[-545.55764113 -545.55764113 -545.55764113 ... -360.7818914
  -420.72115366 -504.09672372]
 [   0.            0.            0.         ...  163.03489167
   136.00037385   52.9748166 ]
 [   0.            0.            0.         ...   39.09210944
    57.71503955   38.07872678]
 ...
 [   0.            0.            0.         ...   12.81930411
    13.15409916   10.6163217 ]
 [   0.            0.            0.         ...    9.05401102
     9.48271397   12.52499474]
 [   0.            0.            0.         ...   12.69686406
    10.61333019   12.3369813 ]]",622262,4.8797846
54,54.0,54.0,54.0,54.0,Snow Song Pt. 1,"[[-542.79535521 -542.79535521 -542.79535521 ... -542.79535521
  -542.79535521 -542.79535521]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",19135,4.981132
55,55.0,55.0,55.0,55.0,Someone Is Waiting,"[[-5.74607408e+02 -5.74607408e+02 -5.74607408e+02 ... -3.88025811e+02
  -4.10579510e+02 -5.04342879e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.40515235e+02
   1.35123058e+02  8.19999043e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.53275659e+01
   2.84193406e+01  4.59863209e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.16961679e+00
  -4.41265882e+00 -6.56389421e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.88927989e+00
  -1.22546607e+00 -1.69036532e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.64146846e+00
   4.06699443e-01 -7.18631067e-02]]",108355,4.9196429
56,56.0,56.0,56.0,56.0,Pree-Sisters Swallowing a Donkey's Eye,"[[-381.72079728 -154.58166509  -59.93079988 ... -523.22989595
  -523.22989595 -523.22989595]
 [ 112.77235943  138.06315911  137.74387529 ...    0.
     0.            0.        ]
 [   6.09361627   -4.30477391   -2.11904608 ...    0.
     0.            0.        ]
 ...
 [  -3.37641407   -6.21655282   -7.18710616 ...    0.
     0.            0.        ]
 [   8.63237522   16.93353806   14.21314475 ...    0.
     0.            0.        ]
 [  -0.85576977    7.15013487    2.91943009 ...    0.
     0.            0.        ]]",8294,3.6223564
57,57.0,57.0,57.0,57.0,Marching Theme,"[[-588.99480668 -588.99480668 -588.99480668 ... -588.99480668
  -588.99480668 -588.99480668]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",99390,4.951807
58,58.0,58.0,58.0,58.0,Three Peaches,"[[-5.47513298e+02 -5.47513298e+02 -5.47513298e+02 ... -4.66002709e+02
  -4.86383415e+02 -5.32913670e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.55553581e+01
   6.54958744e+01  2.02759866e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.15333621e+01
   3.34411194e+01  1.91889995e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.82028895e+00
  -6.07299343e+00 -4.85647953e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.39984418e+00
  -4.68570967e+00 -2.20693118e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.98572679e-01
  -2.72956966e+00 -3.48855236e+00]]",144100,4.9349313
59,59.0,59.0,59.0,59.0,Avery Island / April 1st,"[[-5.57432605e+02 -5.57432605e+02 -5.57432605e+02 ... -3.18438223e+02
  -3.29481846e+02 -4.52524401e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.75899417e+02
   1.54525089e+02  1.10037308e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.22426846e+01
   5.00132117e+01  4.96272736e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.21758345e+00
  -1.94496808e+00  3.03169409e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.22202275e+00
   6.09134855e+00  1.04287724e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.47943682e-01
   3.06028818e+00  4.28279414e-01]]",94244,4.9795222
60,60.0,60.0,60.0,60.0,Gardenhead / Leave Me Alone,"[[-543.6721814  -543.6721814  -543.6721814  ... -211.19364026
  -233.03791406 -368.87633212]
 [   0.            0.            0.         ...   97.28240015
   108.49426999  112.2498193 ]
 [   0.            0.            0.         ...   34.24585019
    26.19768737   20.34632381]
 ...
 [   0.            0.            0.         ...   10.33429424
     8.49546853    5.98829334]
 [   0.            0.            0.         ...   19.44767497
    16.68963526    9.06934745]
 [   0.            0.            0.         ...    3.18597313
     6.27243739    5.99201515]]",517057,4.9187484
61,61.0,61.0,61.0,61.0,You've Passed,"[[-659.49002444 -659.49002444 -658.24757019 ... -659.49002444
  -659.49002444 -659.49002444]
 [   0.            0.            1.75455435 ...    0.
     0.            0.        ]
 [   0.            0.            1.74694682 ...    0.
     0.            0.        ]
 ...
 [   0.            0.            1.51610391 ...    0.
     0.            0.        ]
 [   0.            0.            1.4687533  ...    0.
     0.            0.        ]
 [   0.            0.            1.41813721 ...    0.
     0.            0.        ]]",44738,4.9631338
62,62.0,62.0,62.0,62.0,A Baby For Free,"[[-548.25438616 -548.25438616 -548.25438616 ... -308.66980558
  -352.26373329 -460.36607302]
 [   0.            0.            0.         ...  156.7562829
   151.25161447   98.29178991]
 [   0.            0.            0.         ...    3.79043857
    16.24441718   48.00846712]
 ...
 [   0.            0.            0.         ...   -8.40419892
    -9.19881098   -4.99524357]
 [   0.            0.            0.         ...   -4.52242804
     0.68756019    2.53798611]
 [   0.            0.            0.         ...    2.43175664
     5.22996381    3.13617147]]",154952,4.956663099999999
63,63.0,63.0,63.0,63.0,"Out Come The Freaks (Classic 12"" Version)","[[-5.54849184e+02 -5.54849184e+02 -5.54849184e+02 ... -5.31729092e+02
  -5.38351874e+02 -5.47321240e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.58647981e+01
   2.05337152e+01  1.04336950e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.94361242e+01
   1.73682079e+01  9.84735119e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -8.17246349e-01
  -2.09543536e-01  2.01406488e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.93288070e+00
   1.88986363e+00  1.92559476e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.80989937e+00
   6.24616970e-01  2.08769291e+00]]",161501,4.90484
64,64.0,64.0,64.0,64.0,(Return To The Valley Of) Out Come The Freaks (Extended Version),"[[-466.78603107 -466.78603107 -466.78603107 ... -425.76792973
  -459.52872352 -466.78603107]
 [   0.            0.            0.         ...   52.13420352
    10.2041662     0.        ]
 [   0.            0.            0.         ...   38.50011564
    10.02831414    0.        ]
 ...
 [   0.            0.            0.         ...    8.50880395
     5.64057498    0.        ]
 [   0.            0.            0.         ...    7.3062647
     4.95003934    0.        ]
 [   0.            0.            0.         ...    4.09893838
     4.28315194    0.        ]]",15464,4.891156700000002
65,65.0,65.0,65.0,65.0,"Tell Me That I'm Dreaming (Traditional 12"" Remix)","[[-488.10081323 -488.10081323 -488.10081323 ... -488.10081323
  -488.10081323 -488.10081323]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",8288,4.7802196
66,66.0,66.0,66.0,66.0,"Hello Operator (Classic 12"" Version)","[[-506.42932221 -506.42932221 -506.42932221 ... -506.42932221
  -506.42932221 -506.42932221]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",910,4.4285712
67,67.0,67.0,67.0,67.0,White People Can't Dance,"[[-490.22939828 -490.22939828 -490.22939828 ... -490.22939828
  -490.22939828 -490.22939828]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1677,4.3636365
68,68.0,68.0,68.0,68.0,How The Heart Behaves,"[[-558.03878086 -558.03878086 -558.03878086 ... -558.03878086
  -558.03878086 -558.03878086]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11100,4.8867927
69,69.0,69.0,69.0,69.0,Somewhere In America There's A Street Named After My Dad,"[[-5.78530419e+02 -5.78530419e+02 -5.78530419e+02 ... -5.70721946e+02
  -5.77732481e+02 -5.78530419e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.06588699e+01
   1.09049497e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.54731882e+00
   9.80738521e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.55518565e+00
  -3.21009834e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.51642802e+00
  -2.81150048e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.97641646e+00
  -1.85571234e-01  0.00000000e+00]]",11638,4.9652176
70,70.0,70.0,70.0,70.0,Listen Like Thieves,"[[-560.50863081 -560.50863081 -560.50863081 ... -560.50863081
  -560.50863081 -560.50863081]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6833,4.8596492
71,71.0,71.0,71.0,71.0,Tell Me That I'm Dreaming,"[[-491.63962089 -491.63962089 -491.63962089 ... -491.63962089
  -491.63962089 -491.63962089]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",154019,4.8710580000000006
72,72.0,72.0,72.0,72.0,Out Come The Freaks,"[[-5.54849184e+02 -5.54849184e+02 -5.54849184e+02 ... -5.31729092e+02
  -5.38351874e+02 -5.47321240e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.58647981e+01
   2.05337152e+01  1.04336950e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.94361242e+01
   1.73682079e+01  9.84735119e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -8.17246349e-01
  -2.09543536e-01  2.01406488e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.93288070e+00
   1.88986363e+00  1.92559476e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.80989937e+00
   6.24616970e-01  2.08769291e+00]]",161501,4.90484
73,73.0,73.0,73.0,73.0,"Tell Me That I'm Dreaming (12"" Remix)","[[-488.10081323 -488.10081323 -488.10081323 ... -488.10081323
  -488.10081323 -488.10081323]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",8288,4.7802196
74,74.0,74.0,74.0,74.0,(Return To The Valley Of) Out Come The Freaks (Semi/Historic 1983 Version),"[[-504.09957727 -504.09957727 -490.01777003 ... -504.09957727
  -504.09957727 -504.09957727]
 [   0.            0.           19.58491682 ...    0.
     0.            0.        ]
 [   0.            0.           18.62474084 ...    0.
     0.            0.        ]
 ...
 [   0.            0.            4.08095915 ...    0.
     0.            0.        ]
 [   0.            0.            3.44124794 ...    0.
     0.            0.        ]
 [   0.            0.            3.22638699 ...    0.
     0.            0.        ]]",373,3.8
