,Unnamed: 0,Unnamed: 0.1,title,MFCCs,views,rating
2346,,,Let That Show,"[[-488.07530017 -488.07530017 -488.07530017 ... -488.07530017
  -488.07530017 -488.07530017]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",679,5.0
2347,,,Working Girls - Sunlight Sunshines,"[[-4.90063770e+02 -4.90063770e+02 -4.90063770e+02 ... -4.82534900e+02
  -4.84124889e+02 -4.86856038e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.80674147e+00
   8.11833416e+00  4.51344511e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.09859078e+00
   7.51073889e+00  4.44538059e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.37302637e-01
   1.28040142e+00  2.80198663e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.60399361e-01
   9.06153777e-01  2.54551787e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.68665973e-01
   9.06722239e-01  2.29435008e+00]]",8592,5.0
2348,,,Endless Supply,"[[-502.94794518 -502.94794518 -502.94794518 ... -339.93216765
  -345.6140617  -370.00015965]
 [   0.            0.            0.         ...   75.53362392
    82.72716122   79.51611472]
 [   0.            0.            0.         ...  -12.92856091
    -1.55613219    7.37159002]
 ...
 [   0.            0.            0.         ...    1.44690032
    -2.3669685    -3.18428334]
 [   0.            0.            0.         ...   17.94530441
    16.31652134   12.94580533]
 [   0.            0.            0.         ...    8.7508231
     3.04481964    3.02709089]]",2043,5.0
2349,,,Our Time Has Passed,"[[-494.34508602 -494.34508602 -494.34508602 ... -494.34508602
  -494.34508602 -494.34508602]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1834,4.8857141
2350,,,7:30,"[[-487.25110836 -486.04661676 -482.20768229 ... -478.8410977
  -478.56770734 -478.89563755]
 [   0.            1.69928307    7.01894687 ...   11.83882108
    12.22516276   11.76310187]
 [   0.            1.68693646    6.70729577 ...   11.67558733
    12.06094153   11.60394445]
 ...
 [   0.            1.31432732    2.49925165 ...    7.14180293
     7.42675266    7.10499654]
 [   0.            1.23842578    1.81143258 ...    6.30907513
     6.56038315    6.26333752]
 [   0.            1.15750864    1.22130148 ...    5.45421022
     5.66632529    5.39515339]]",725,4.7192984
2351,,,Shaken Baby,"[[-499.34348054 -499.34348054 -499.34348054 ... -499.34348054
  -499.34348054 -499.34348054]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4418,5.0
2352,,,Cronulla Breakdown,"[[-531.01414189 -531.01414189 -531.01414189 ... -531.01414189
  -531.01414189 -531.01414189]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2355,5.0
2353,,,Water Ban,"[[-519.03566821 -519.03566821 -519.03566821 ... -519.03566821
  -519.03566821 -519.03566821]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",566,5.0
2354,,,Waiting for the Universe,"[[-564.77455675 -564.77455675 -564.77455675 ... -564.77455675
  -564.77455675 -564.77455675]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6652,5.0
2355,,,Number Two,"[[-5.15552650e+02 -5.15552650e+02 -5.15552650e+02 ... -5.15186033e+02
  -5.15552650e+02 -5.15552650e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.99875502e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.45424344e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.61652587e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.04647355e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.11359728e-01
   0.00000000e+00  0.00000000e+00]]",6830,5.0
2356,,,Judy,"[[-498.22721618 -498.22721618 -498.22721618 ... -498.22721618
  -498.22721618 -498.22721618]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",790,3.9268293
2357,,,One Foot in the Grave,"[[-515.62916259 -515.62916259 -515.62916259 ... -515.62916259
  -515.62916259 -515.62916259]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2109,5.0
2358,,,Baby in Two,"[[-519.34700831 -519.34700831 -519.34700831 ... -519.34700831
  -519.34700831 -519.34700831]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",56471,4.9308357
2359,,,Blinded by the Stars,"[[-508.3230718 -508.3230718 -508.3230718 ... -508.3230718 -508.3230718
  -508.3230718]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",14599,5.0
2360,,,The Weakest Shade of Blue,"[[-507.30559615 -507.30559615 -507.30559615 ... -507.30559615
  -507.30559615 -507.30559615]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",19732,4.6946564
2361,,,How to Live Alone,"[[-497.71497481 -497.71497481 -497.71497481 ... -497.71497481
  -497.71497481 -497.71497481]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",920,4.3513513
2362,,,Trammps Disco Theme,"[[-523.92732909 -523.92732909 -523.92732909 ... -523.92732909
  -523.92732909 -523.92732909]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4827,4.5121951
2363,,,Oh Waa Hey,"[[-580.38663701 -580.38663701 -580.38663701 ... -580.38663701
  -580.38663701 -580.38663701]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",16666,5.0
2364,,,Trusting Heart,"[[-6.93550177e+02 -6.91690417e+02 -6.86958457e+02 ... -6.51956572e+02
  -6.55445062e+02 -6.67742302e+02]
 [ 0.00000000e+00  2.61871459e+00  9.24672494e+00 ...  4.62888473e+01
   4.35209294e+01  2.99418231e+01]
 [ 0.00000000e+00  2.58470426e+00  9.02391353e+00 ...  2.24523055e+01
   2.24427526e+01  1.59894943e+01]
 ...
 [ 0.00000000e+00  1.60104472e+00  3.97279088e+00 ... -1.45272058e+00
  -2.98122867e+00 -2.64313495e+00]
 [ 0.00000000e+00  1.41132896e+00  3.26804854e+00 ...  2.27924489e+00
  -5.64973856e-01 -1.71584622e+00]
 [ 0.00000000e+00  1.21329659e+00  2.61021112e+00 ...  3.06671168e+00
   9.26856555e-01  1.76971677e-01]]",9208,4.9175258
2365,,,You Touch My Hot Line  (LP Version),"[[-5.60698973e+02 -5.60698973e+02 -5.60698973e+02 ... -5.60644507e+02
  -5.60698973e+02 -5.60698973e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.69742311e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.68177190e-02
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.18651002e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.07960546e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.96310639e-02
   0.00000000e+00  0.00000000e+00]]",3905,4.2142859
2366,,,Body Contact Contract  (LP Version),"[[-598.98706997 -598.98706997 -598.98706997 ... -598.98706997
  -598.98706997 -598.98706997]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11837,4.8811879
2367,,,I Feel Like I've Been Livin' (On The Dark Side Of The Moon) (LP Version),"[[-611.94616443 -611.94616443 -611.94616443 ... -478.54185688
  -513.44542378 -597.08921186]
 [   0.            0.            0.         ...  125.82291936
   101.71314464   20.33206998]
 [   0.            0.            0.         ...   39.73554076
    40.94837784   18.44231827]
 ...
 [   0.            0.            0.         ...    3.09195321
     9.16419633    3.72436461]
 [   0.            0.            0.         ...   10.47991879
     8.87878556    2.78418444]
 [   0.            0.            0.         ...   13.90726376
     8.21421606    1.56949695]]",37828,4.7969542
2368,,,Betcha By Golly Wow,"[[-528.61371585 -528.61371585 -528.61371585 ... -528.61371585
  -528.61371585 -528.61371585]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",636,4.0
2369,,,Scrub Board,"[[-533.7338166 -533.7338166 -533.7338166 ... -533.7338166 -533.7338166
  -533.7338166]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",5532,4.9200001
2370,,,Zing Went The Strings Of My Heart,"[[-5.82409743e+02 -4.61238373e+02 -2.65553942e+02 ... -5.82409743e+02
  -5.82409743e+02 -5.82409743e+02]
 [ 0.00000000e+00  6.00728085e+01  1.05197728e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -4.89074544e+01 -7.83370333e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00 -1.23281825e+01 -9.62634482e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00 -9.50007751e+00  1.10411337e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.15379743e+00  2.86079114e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",833080,4.8390675
2371,,,The Night the Lights Went Out,"[[-544.00018571 -544.00018571 -544.00018571 ... -544.00018571
  -544.00018571 -544.00018571]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",262679,4.8558745
2372,,,Soul Bones,"[[-479.17681932 -451.94689749 -442.71140669 ... -460.6187113
  -457.87776688 -476.26875598]
 [   6.15818058   42.13125218   51.66124264 ...   30.41751763
    34.06652169   10.20732087]
 [   6.1096087    35.46752907   38.57473466 ...   25.86587714
    28.31129807    9.9714559 ]
 ...
 [   4.72508404    6.15203114    5.53304978 ...    4.89221847
     4.59098029    4.65939234]
 [   4.46262689    7.08392526    5.71038118 ...    4.51001449
     3.8533437     3.95508008]
 [   4.19024544    7.11226674    7.03564926 ...    3.99651948
     3.27165349    3.32331904]]",13798,4.8527608
2373,,,Love Epidemic,"[[-559.17212368 -559.17212368 -559.17212368 ... -559.17212368
  -559.17212368 -559.17212368]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",73000,4.9009008
2374,,,I Know That Feeling,"[[-561.71108301 -556.89222886 -456.7923486  ... -512.9811495
  -559.955323   -561.71108301]
 [   0.            6.79611286   86.0826381  ...   45.80200425
     2.47900975    0.        ]
 [   0.            6.74014708   20.77438165 ...   29.16141305
     2.46702843    0.        ]
 ...
 [   0.            5.19729846    3.27483967 ...    3.05611984
     2.11927606    0.        ]
 [   0.            4.91337157   12.76163742 ...    6.88963138
     2.05166351    0.        ]
 [   0.            4.62016749   10.71249655 ...    7.855598
     1.98075633    0.        ]]",14541,4.9238095
2375,,,Shout,"[[-511.14553113 -511.14553113 -511.14553113 ... -511.14553113
  -511.14553113 -511.14553113]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",523779,4.6271901
2376,,,Down Three Dark Streets,"[[-5.79744951e+02 -5.79744951e+02 -5.79744951e+02 ... -4.93107397e+02
  -5.22164610e+02 -5.72628507e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  8.53098384e+01
   6.51121979e+01  9.58011499e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.66415292e+01
   3.24333083e+01  8.22869230e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.70654602e+01
   1.29833708e+01  2.26686625e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.94742866e+00
   4.77285353e+00  4.56784994e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.23032801e+00
   5.50981609e-01  3.22001406e-01]]",53010,4.9319472
2377,,,Hooked For Life (LP Version),"[[-519.64879824 -519.64879824 -519.64879824 ... -519.64879824
  -519.64879824 -519.64879824]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",67971,4.825397
2378,,,Pull Shapes,"[[-592.2281897 -592.2281897 -592.2281897 ... -592.2281897 -592.2281897
  -592.2281897]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",227793,4.888268
2379,,,So I'll Say Goodbye,"[[-488.30504361 -401.6984197  -367.76962328 ... -409.69542024
  -412.30802796 -424.50876394]
 [   8.4655612    83.09144252   93.06894567 ...   71.0476139
    70.36704463   70.2324605 ]
 [  -5.16653817   -1.95507767   -8.47558649 ...    6.19941147
     6.72012596   14.95008917]
 ...
 [  -1.92862508   -0.49901228   -2.51758315 ...  -17.85913969
   -15.24750913   -9.86390609]
 [   3.62845272    5.61241122    7.98070734 ...   -2.82763809
    -4.11025384   -4.72444078]
 [   4.01456666    2.45505708    2.96878122 ...   11.81547563
     9.65568415    7.07444665]]",90,3.6666667
2380,,,Who Made You the Doctor?,"[[-490.16240273 -490.16240273 -490.16240273 ... -490.16240273
  -490.16240273 -490.16240273]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",109,4.4285712
2381,,,Stop the Music,"[[-608.82427424 -608.82427424 -608.82427424 ... -608.82427424
  -608.82427424 -608.82427424]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",228759,4.7764568
2382,,,One Night Stand,"[[-529.3037572 -529.3037572 -529.3037572 ... -529.3037572 -529.3037572
  -529.3037572]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",3266,5.0
2383,,,I Love You,"[[-511.00953342 -511.00953342 -511.00953342 ... -511.00953342
  -511.00953342 -511.00953342]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2502,4.5555553
2384,,,ABC,"[[-512.6615489 -512.6615489 -512.6615489 ... -512.6615489 -512.6615489
  -512.6615489]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",1975875,4.4566927
2385,,,Sex,"[[-511.74833941 -511.74833941 -511.74833941 ... -511.74833941
  -511.74833941 -511.74833941]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1981,4.3142858
2386,,,We Are The Pipettes,"[[-512.2030137  -512.2030137  -512.2030137  ... -438.63483463
  -445.94897378 -462.86259604]
 [   0.            0.            0.         ...   58.05075507
    53.60243457   40.0074776 ]
 [   0.            0.            0.         ...  -27.79671381
   -22.96893441  -17.32764085]
 ...
 [   0.            0.            0.         ...   11.43662846
    13.32176201    8.15630159]
 [   0.            0.            0.         ...    0.71321334
     5.79638647    4.74887687]
 [   0.            0.            0.         ...   -7.24988627
    -4.25665762   -2.16775165]]",7165,4.6623378
2387,,,A Winter's Sky,"[[-5.10250641e+02 -4.19624486e+02 -3.65791684e+02 ... -5.20375052e+02
  -5.20375052e+02 -5.20375052e+02]
 [ 1.41215350e+01  9.36366627e+01  1.19244610e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.35497883e+01  1.68962771e+01 -3.51753589e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 2.29129239e+00  4.94439472e+00  2.57220643e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.60884807e-01  3.49721113e+00  5.38244545e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.40995763e-01 -4.84663033e+00 -3.00907018e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",2448,4.4716983
2388,,,Dirty Mind,"[[-510.09679789 -510.09679789 -510.09679789 ... -510.09679789
  -510.09679789 -510.09679789]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3549,4.7142859
2389,,,Your Kisses Are Wasted On Me,"[[-595.35862945 -595.35862945 -595.35862945 ... -595.35862945
  -595.35862945 -595.35862945]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",517005,4.9139271
2390,,,Because It's Not Love (But It's Still A Feeling),"[[-633.35250333 -633.35250333 -633.35250333 ... -633.35250333
  -633.35250333 -633.35250333]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",515346,4.8831887
2391,,,Why Did You Stay?,"[[-529.21044238 -529.21044238 -529.21044238 ... -529.21044238
  -529.21044238 -529.21044238]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3047,4.265306
2392,,,Judy,"[[-4.97183775e+02 -4.97183775e+02 -4.97183775e+02 ... -3.56240358e+02
  -3.52127163e+02 -3.56127167e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.10508794e+02
   1.18665966e+02  1.19276688e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.87652701e+00
   6.83975416e+00  1.04716547e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.18734712e+00
   6.06964503e+00  5.82541410e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  4.70793019e-01
  -7.59447255e-01 -2.51324672e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.50314694e+00
  -9.17076809e+00 -9.91518528e+00]]",4123,4.5844154
2393,,,It Hurts To See You Dance So Well,"[[-509.1039333 -509.1039333 -509.1039333 ... -509.1039333 -509.1039333
  -509.1039333]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",2562,3.9433963
2394,,,Tornado,"[[-526.79923287 -526.79923287 -526.79923287 ... -526.79923287
  -526.79923287 -526.79923287]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",48602,4.9717646
2395,,,Susie-Q,"[[-484.54431871 -484.54431871 -484.54431871 ... -484.54431871
  -484.54431871 -484.54431871]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",38579,4.9735975
2396,,,Superman,"[[-538.14257803 -538.14257803 -538.14257803 ... -538.14257803
  -538.14257803 -538.14257803]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",199,0.0
2397,,,Cross Ties,"[[-513.07111581 -513.07111581 -513.07111581 ... -513.07111581
  -513.07111581 -513.07111581]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11560,4.8545456
2398,,,Suzie Q,"[[-484.54431871 -484.54431871 -484.54431871 ... -484.54431871
  -484.54431871 -484.54431871]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",38579,4.9735975
2399,,,Baby Baby,"[[-505.41884392 -505.41884392 -505.41884392 ... -505.41884392
  -505.41884392 -505.41884392]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4946,4.9200001
2400,,,Little Pig,"[[-515.6527362 -515.6527362 -515.6527362 ... -515.6527362 -515.6527362
  -515.6527362]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",16057,4.9793816
