,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Song,MFCCs,views,rating,title
1025,1025.0,,,,"[[-540.79643301 -540.79643301 -540.79643301 ... -540.79643301
  -540.79643301 -540.79643301]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",118483,4.9467258,Upstairs By A Chinese Lamp
1026,1026.0,,,,"[[-563.58953166 -563.58953166 -563.58953166 ... -563.58953166
  -563.58953166 -563.58953166]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",64636,4.9487181,The Confession
1027,1027.0,,,,"[[-615.39368632 -615.39368632 -615.39368632 ... -545.15131812
  -557.84646564 -584.06925067]
 [   0.            0.            0.         ...   71.79383221
    66.53119824   38.55871176]
 [   0.            0.            0.         ...   31.03228078
    35.83541259   25.52464775]
 ...
 [   0.            0.            0.         ...    5.95579945
     3.81802677    6.15476619]
 [   0.            0.            0.         ...   10.48891501
    11.09152962   11.5544547 ]
 [   0.            0.            0.         ...   11.33307224
    14.20304648   14.31087171]]",24567,4.9720278,I Met Him On A Sunday
1028,1028.0,,,,"[[-537.92626372 -537.92626372 -537.92626372 ... -537.92626372
  -537.92626372 -537.92626372]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",292915,4.9167023,And When I Die
1029,1029.0,,,,"[[-492.03647657 -492.03647657 -492.03647657 ... -492.03647657
  -492.03647657 -492.03647657]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",59905,4.9382505,New York Tendaberry
1030,1030.0,,,,"[[-533.29374639 -533.29374639 -533.29374639 ... -463.10165261
  -533.29374639 -533.29374639]
 [   0.            0.            0.         ...   62.34351665
     0.            0.        ]
 [   0.            0.            0.         ...    5.36681895
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    5.70880201
     0.            0.        ]
 [   0.            0.            0.         ...   -9.9635809
     0.            0.        ]
 [   0.            0.            0.         ...  -12.05211187
     0.            0.        ]]",394626,4.902404799999999,Wedding Bell Blues
1031,1031.0,,,,"[[-535.85167834 -535.85167834 -535.85167834 ... -535.85167834
  -535.85167834 -535.85167834]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5683,5.0,Bloodline
1032,1032.0,,,,"[[-470.3458603 -470.3458603 -470.3458603 ... -470.3458603 -470.3458603
  -470.3458603]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",9221,4.818182,Matterhoney
1033,1033.0,,,,"[[-640.13487474 -640.13487474 -607.48019054 ... -640.13487474
  -640.13487474 -640.13487474]
 [   0.            0.           31.70546266 ...    0.
     0.            0.        ]
 [   0.            0.            4.34408738 ...    0.
     0.            0.        ]
 ...
 [   0.            0.           -3.18104322 ...    0.
     0.            0.        ]
 [   0.            0.           -9.33296228 ...    0.
     0.            0.        ]
 [   0.            0.          -13.33841737 ...    0.
     0.            0.        ]]",389447,4.8396945,1-2-3
1034,1034.0,,,,"[[-546.2423484 -546.2423484 -546.2423484 ... -546.2423484 -546.2423484
  -546.2423484]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",9346867,4.8124423,Islands In The Stream
1035,1035.0,,,,"[[-615.83592413 -615.83592413 -615.83592413 ... -615.83592413
  -615.83592413 -615.83592413]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5012,4.9024391,Heartbeat
1036,1036.0,,,,"[[-475.4485577  -475.4485577  -475.4485577  ... -471.30244237
  -472.36649916 -474.23641607]
 [   0.            0.            0.         ...    5.8247961
     4.33819491    1.71195568]
 [   0.            0.            0.         ...    5.71008427
     4.27727852    1.70514859]
 ...
 [   0.            0.            0.         ...    2.97738663
     2.71832002    1.49300127]
 [   0.            0.            0.         ...    2.57959779
     2.46212036    1.44804165]
 [   0.            0.            0.         ...    2.2084175
     2.20967598    1.39938658]]",13027,4.6923075,"Wouldnit ""swing"
1037,1037.0,,,,"[[-479.93511404 -479.93511404 -439.7729699  ... -479.93511404
  -479.93511404 -479.93511404]
 [   0.            0.           27.77032522 ...    0.
     0.            0.        ]
 [   0.            0.          -22.6518309  ...    0.
     0.            0.        ]
 ...
 [   0.            0.          -14.71431179 ...    0.
     0.            0.        ]
 [   0.            0.          -12.00978052 ...    0.
     0.            0.        ]
 [   0.            0.           -1.97736984 ...    0.
     0.            0.        ]]",1657,4.5652175,Everyman Everywoman (Basement Jaxx Classic II Mix)
1038,1038.0,,,,"[[-452.3474595 -452.3474595 -452.3474595 ... -452.3474595 -452.3474595
  -452.3474595]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",348,4.6666665,Everyman Everywoman (Murk Space Mix)
1039,1039.0,,,,"[[-460.16038612 -460.16038612 -220.08829001 ... -460.16038612
  -460.16038612 -460.16038612]
 [   0.            0.           59.48837205 ...    0.
     0.            0.        ]
 [   0.            0.           11.49549811 ...    0.
     0.            0.        ]
 ...
 [   0.            0.          -15.87794755 ...    0.
     0.            0.        ]
 [   0.            0.           -6.79523764 ...    0.
     0.            0.        ]
 [   0.            0.           -5.87704748 ...    0.
     0.            0.        ]]",782,4.8518519,Hell In Paradise (Peter Rauhofer Reconstruction Mix)
1040,1040.0,,,,"[[-536.57987624 -536.57987624 -536.57987624 ... -536.57987624
  -536.57987624 -536.57987624]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3422,5.0,You're Driving Me Insane
1041,1041.0,,,,"[[-549.38100979 -549.38100979 -549.38100979 ... -549.38100979
  -549.38100979 -549.38100979]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",25452,4.9354839,Two Of A Kind
1042,1042.0,,,,"[[-573.43298913 -573.43298913 -573.43298913 ... -573.43298913
  -573.43298913 -573.43298913]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",152213,4.9281945,Holding On
1043,1043.0,,,,"[[-481.98390785 -481.98390785 -481.98390785 ... -481.98390785
  -481.98390785 -481.98390785]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2200,5.0,Your Girl_ My Man
1044,1044.0,,,,"[[-586.54017612 -586.54017612 -586.54017612 ... -586.54017612
  -586.54017612 -586.54017612]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",507,4.1999998,Who? Where? Why? (The Crisis 12' Mix)
1045,1045.0,,,,"[[-5.61968784e+02 -5.61968784e+02 -5.61329061e+02 ... -5.61968784e+02
  -5.61968784e+02 -5.61968784e+02]
 [ 0.00000000e+00  0.00000000e+00  9.01462263e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.91762739e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  6.04340428e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  5.47160715e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  4.86767331e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",465,4.151515,Real Real Real  (Rhythm 1) ('Raw' Mix)
1046,1046.0,,,,"[[-594.14617565 -593.20295287 -591.46339877 ... -586.12837358
  -586.12960918 -586.22509436]
 [   0.            1.33319671    3.78648308 ...   10.79474352
    11.13766006   11.12505479]
 [   0.            1.33103299    3.76397378 ...    9.40874517
    10.5790473    10.89658001]
 ...
 [   0.            1.26293345    3.11830041 ...    2.82433465
     4.74041049    5.38222105]
 [   0.            1.2483281     2.99503551 ...    2.69787619
     4.29142952    4.55750457]
 [   0.            1.2324503     2.86683191 ...    2.92006551
     3.90715891    3.7781765 ]]",2172,4.2289157,All The Answers
1047,1047.0,,,,"[[-503.52330195 -503.52330195 -503.52330195 ... -503.52330195
  -503.52330195 -503.52330195]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2396,5.0,Chemical #1
1048,1048.0,,,,"[[-5.45495988e+02 -5.45495988e+02 -5.45495988e+02 ... -4.64435530e+02
  -4.70255342e+02 -4.87619325e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  5.59240685e+01
   5.67360675e+01  4.75366563e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -2.40942514e+00
  -4.67566590e-02  2.91742506e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.26754414e+00
  -4.80508191e+00 -4.62775452e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.64647523e+00
  -8.21023638e+00 -8.90490412e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.68823884e+00
  -2.49452845e+00 -3.40248114e+00]]",401041,4.8663745,The Devil You Know
1049,1049.0,,,,"[[-533.59402985 -533.59402985 -533.59402985 ... -533.59402985
  -533.59402985 -533.59402985]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1699,5.0,The Right Decision (Moody Reconstruction Mix)
1050,1050.0,,,,"[[-5.18116948e+02 -5.18116948e+02 -5.18009882e+02 ... -5.12889950e+02
  -5.14572081e+02 -5.18094380e+02]
 [ 0.00000000e+00  0.00000000e+00  1.51385667e-01 ...  5.90536141e+00
   3.81218094e+00  2.05480480e-02]
 [ 0.00000000e+00  0.00000000e+00  1.51302692e-01 ...  2.83002370e+00
   1.37082036e+00 -5.45629231e-03]
 ...
 [ 0.00000000e+00  0.00000000e+00  1.48668152e-01 ...  6.82904200e-01
   5.50721481e-01 -2.41665136e-02]
 [ 0.00000000e+00  0.00000000e+00  1.48097163e-01 ...  1.31763680e+00
   1.08721205e+00 -3.15099767e-02]
 [ 0.00000000e+00  0.00000000e+00  1.47473970e-01 ...  1.42566455e+00
   1.10100932e+00 -1.64077203e-02]]",4619,4.641790900000001,Don't Believe It
1051,1051.0,,,,"[[-569.22153824 -569.22153824 -569.22153824 ... -569.22153824
  -569.22153824 -569.22153824]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",8891,4.3707867,Under The Spell
1052,1052.0,,,,"[[-546.89505405 -546.89505405 -546.89505405 ... -546.89505405
  -546.89505405 -546.89505405]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",26508,4.402777700000001,I Can Read Your Mind
1053,1053.0,,,,"[[-571.72894572 -571.72894572 -571.72894572 ... -571.72894572
  -571.72894572 -571.72894572]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",186515,4.8210735,Here To Love You
1054,1054.0,,,,"[[-631.94975553 -626.21817871 -624.712206   ... -631.94975553
  -631.94975553 -631.94975553]
 [   0.            8.08105384   10.19432148 ...    0.
     0.            0.        ]
 [   0.            8.00761912   10.07189318 ...    0.
     0.            0.        ]
 ...
 [   0.            5.97025249    6.82100292 ...    0.
     0.            0.        ]
 [   0.            5.59835643    6.26238104 ...    0.
     0.            0.        ]
 [   0.            5.21826625    5.70467652 ...    0.
     0.            0.        ]]",53494,3.7785888,Don't Stop To Watch The Wheels
1055,1055.0,,,,"[[-580.75602383 -580.75602383 -580.75602383 ... -580.75602383
  -580.75602383 -580.75602383]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",121782,4.8511329000000005,Open Your Eyes (LP Version)
1056,1056.0,,,,"[[-5.13700165e+02 -5.13700165e+02 -5.13700165e+02 ... -5.13420193e+02
  -5.13448131e+02 -5.13556035e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.95911109e-01
   3.56402719e-01  2.03815209e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.95821672e-01
   3.56322208e-01  2.03769167e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.92963262e-01
   3.53749042e-01  2.02297657e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.92338903e-01
   3.53186988e-01  2.01976237e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.91655460e-01
   3.52571746e-01  2.01624399e-01]]",18284,4.3913044999999995,No Stoppin' Us Now (LP Version)
1057,1057.0,,,,"[[-605.67560931 -605.67560931 -605.67560931 ... -605.67560931
  -605.67560931 -605.67560931]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",46870,4.8501873,Wild Ride
1058,1058.0,,,,"[[-546.52461128 -546.52461128 -546.52461128 ... -546.52461128
  -546.52461128 -546.52461128]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4154267,4.8615637000000005,China Grove
1059,1059.0,,,,"[[-609.48517004 -609.48517004 -609.48517004 ... -609.48517004
  -609.48517004 -609.48517004]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4309334,4.818904900000001,Takin' It to the Streets
1060,1060.0,,,,"[[-619.28206232 -619.28206232 -619.28206232 ... -619.28206232
  -619.28206232 -619.28206232]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",85464,4.7851663,Spirit (LP Version)
1061,1061.0,,,,"[[-4.66125687e+02 -3.06061380e+02 -2.13111996e+02 ... -4.84735336e+02
  -4.92435638e+02 -4.93746914e+02]
 [ 3.58453546e+01  1.20221622e+02  1.18304755e+02 ...  1.24905124e+01
   1.83529227e+00  0.00000000e+00]
 [ 2.77988741e+01  2.96780723e+01  3.18486957e+01 ...  1.17539602e+01
   1.77855443e+00  0.00000000e+00]
 ...
 [ 1.50743087e+00 -8.04628517e+00 -8.91640515e+00 ...  6.43622914e-01
   4.09126661e-01  0.00000000e+00]
 [-2.02076053e+00  6.87022852e+00  3.83547447e+00 ... -3.97007232e-02
   2.04585649e-01  0.00000000e+00]
 [-3.31715237e+00 -2.14838410e-01 -6.01150983e+00 ... -4.84033586e-01
   1.12094057e-02  0.00000000e+00]]",1550,4.4285712,As My Mother Lay Lying (Album Version)
1062,1062.0,,,,"[[-466.16638558 -466.16638558 -466.16638558 ... -466.16638558
  -466.16638558 -466.16638558]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1304,5.0,The Lonely Little Thrift Store (Album Version)
1063,1063.0,,,,"[[-493.36250861 -493.36250861 -493.36250861 ... -493.36250861
  -493.36250861 -493.36250861]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2122,5.0,If She Don't Love Me (Album Version)
1064,1064.0,,,,"[[-5.07297596e+02 -5.07084364e+02 -5.05615469e+02 ... -5.06170416e+02
  -5.06486338e+02 -5.07297596e+02]
 [ 0.00000000e+00  3.00592586e-01  2.37330667e+00 ...  1.58971542e+00
   1.14418887e+00  0.00000000e+00]
 [ 0.00000000e+00  2.97713124e-01  2.35660269e+00 ...  1.57666892e+00
   1.13490027e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  2.10622100e-01  1.84972415e+00 ...  1.17964864e+00
   8.52105978e-01  0.00000000e+00]
 [ 0.00000000e+00  1.92840244e-01  1.74579781e+00 ...  1.09795365e+00
   7.93881113e-01  0.00000000e+00]
 [ 0.00000000e+00  1.73870379e-01  1.63474592e+00 ...  1.01053544e+00
   7.31563048e-01  0.00000000e+00]]",38,4.0,In My Child Mind You Were A Lion
1065,1065.0,,,,"[[-375.01939744 -180.80246164  -89.82932641 ... -526.02293973
  -525.86504376 -530.18005316]
 [ 128.16396883  141.34511221  152.84337566 ...   27.02349032
    27.23658292   22.19467164]
 [  10.52518096  -12.11388456  -30.83826542 ...   20.25651702
    20.44694905   17.95129253]
 ...
 [  -1.47788712   -7.94101238   -2.03985572 ...  -13.68386348
   -14.13174446  -12.19618955]
 [   7.23743181   10.94444067    3.12925404 ...  -11.00958151
   -11.66212929   -9.5865296 ]
 [   7.25661684    8.39756674   -5.93755399 ...   -6.26877481
    -6.93246034   -5.68034015]]",41,3.4000001,Everytime A Baby Is Born
1066,1066.0,,,,"[[-5.12017783e+02 -3.82735332e+02 -3.73478328e+02 ... -3.71919791e+02
  -2.99816553e+02 -2.67142853e+02]
 [ 7.35064037e+01  1.15876823e+02  1.17756069e+02 ...  1.76418295e+02
   1.57253899e+02  1.37023973e+02]
 [ 3.99753106e+01  1.97517393e+01  2.14165202e+01 ...  2.77475701e+01
   1.36273097e+01  6.88242788e+00]
 ...
 [ 3.23734546e+00  5.02542642e+00  6.42212728e+00 ... -1.48239697e+01
  -1.09036544e+01 -1.23017618e+01]
 [ 2.76956419e+00  6.20371199e+00  7.82763369e+00 ... -3.41051211e+00
   1.04496165e-01 -1.12964052e+00]
 [ 3.32528836e+00  5.06897632e+00  6.26304593e+00 ...  1.09005749e+00
  -1.41817785e+00 -3.75902144e+00]]",132,0.0,Sharp Teeth I
1067,1067.0,,,,"[[-6.09311016e+02 -6.08601215e+02 -6.07975218e+02 ... -6.09114008e+02
  -6.09311016e+02 -6.09311016e+02]
 [ 0.00000000e+00  1.00373500e+00  1.88889016e+00 ...  2.78590488e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.00350826e+00  1.88824674e+00 ...  2.78527554e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  9.96261463e-01  1.86776034e+00 ...  2.76516179e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  9.94678555e-01  1.86330538e+00 ...  2.76076836e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  9.92945852e-01  1.85843696e+00 ...  2.75595918e-01
   0.00000000e+00  0.00000000e+00]]",3845,4.529411799999999,Paradise (Will Shine Like The Moon)
1068,1068.0,,,,"[[-5.75634678e+02 -5.75344839e+02 -4.88635245e+02 ... -5.36492051e+02
  -5.61433050e+02 -5.75400985e+02]
 [ 0.00000000e+00  3.82709129e-01  4.18717420e+01 ...  3.51094137e+01
   1.91327752e+01  3.30297321e-01]
 [ 0.00000000e+00  3.45443730e-01 -2.46483636e+01 ...  1.78646099e+01
   1.70117526e+01  3.29715722e-01]
 ...
 [ 0.00000000e+00  3.77747604e-01 -3.23975072e+00 ...  2.82829073e+00
   3.09801176e+00  3.11308225e-01]
 [ 0.00000000e+00  3.37456419e-01  5.34974828e+00 ...  1.76257912e+00
   1.92624363e+00  3.07333957e-01]
 [ 0.00000000e+00  3.45736170e-01  1.70348501e+01 ...  1.06733478e-01
   1.49438312e+00  3.03002621e-01]]",2940481,4.8759030999999995,Mama Weer All Crazee Now
1069,1069.0,,,,"[[-546.21395988 -546.21395988 -546.21395988 ... -546.21395988
  -546.21395988 -546.21395988]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",29372,4.9349594,Child's Play
1070,1070.0,,,,"[[-506.89628865 -506.89628865 -506.89628865 ... -506.89628865
  -506.89628865 -506.89628865]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",640,5.0,In silhouette
1071,1071.0,,,,"[[-5.96710110e+02 -5.96476604e+02 -5.93884248e+02 ... -5.96663788e+02
  -5.96710110e+02 -5.96710110e+02]
 [ 0.00000000e+00  3.29839670e-01  3.98282484e+00 ...  6.55042791e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  3.28678318e-01  3.94240674e+00 ...  6.54894817e-02
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  2.92408898e-01  2.81605695e+00 ...  6.50165520e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  2.84702917e-01  2.60928840e+00 ...  6.49132506e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  2.76355435e-01  2.39753520e+00 ...  6.48001735e-02
   0.00000000e+00  0.00000000e+00]]",9573,4.5440416,Blood Brother
1072,1072.0,,,,"[[-6.14321997e+02 -5.40372790e+02 -4.99869210e+02 ... -6.14739161e+02
  -6.15217154e+02 -6.15828397e+02]
 [ 2.07187659e+00  7.01115940e+01  9.59943739e+01 ...  1.53974121e+00
   8.64192206e-01  0.00000000e+00]
 [ 1.90002718e+00  1.67234383e+01  9.66800475e+00 ...  1.53772564e+00
   8.63482317e-01  0.00000000e+00]
 ...
 [-1.30313082e+00 -5.25003657e+00 -4.07403891e+00 ...  1.47390148e+00
   8.40977372e-01  0.00000000e+00]
 [-1.56386558e+00 -7.29633527e+00 -3.81072554e+00 ...  1.46011327e+00
   8.36108806e-01  0.00000000e+00]
 [-1.72844529e+00  8.73537895e-02  6.24731270e+00 ...  1.44508284e+00
   8.30798832e-01  0.00000000e+00]]",77737,4.7403846,Severina
1073,1073.0,,,,"[[-557.49828015 -557.49828015 -557.49828015 ... -557.49828015
  -557.49828015 -557.49828015]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",15509,4.944056,Garden Of Delight
1074,1074.0,,,,"[[-521.52485293 -521.52485293 -521.52485293 ... -521.52485293
  -521.52485293 -521.52485293]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",7710,4.5688624,Hot Cha
